inventory_id,depot_id,item_code,item_name,item_category,quantity_in_stock,minimum_stock_level,maximum_stock_level,unit_cost_sar,supplier_name,last_restocked_date,expiry_date,batch_number,storage_location,condition,created_at
INV74830,DEP2,ITEM3598,Tire 385/65R22.5,Tires,123,58,748,2490.95,OEM Supplier,2025-06-26T20:22:02,2027-06-28T20:22:02,BATCH-2477,Warehouse B,Good,2025-10-04T21:14:53.746754
INV14636,DEP5,ITEM1684,Inner Tube,Tires,203,23,340,478.75,Shell Lubricants,2025-04-11T18:07:49,,BATCH-8645,Cold Storage,Good,2025-10-04T21:14:53.746811
INV22730,DEP5,ITEM3475,Tire 295/80R22.5,Tires,224,25,320,2041.67,BP Components,2025-04-17T23:21:58,2026-09-03T23:21:58,BATCH-9345,Cold Storage,Fair,2025-10-04T21:14:53.746891
INV64460,DEP2,ITEM1598,Transmission Fluid,Fluids,1042,132,1552,51.08,International Parts,2025-02-16T05:52:43,2027-11-23T05:52:43,BATCH-5392,Hazardous Storage,Good,2025-10-04T21:14:53.749163
INV99873,DEP4,ITEM1972,Inner Tube,Tires,142,37,251,253.86,International Parts,2025-06-08T00:52:09,2027-07-29T00:52:09,BATCH-9566,Cold Storage,Good,2025-10-04T21:14:53.749355
INV60679,DEP1,ITEM4291,Oil Filter,Engine Parts,1077,85,1841,49.62,Local Supplier,2025-06-13T01:12:53,2027-05-08T01:12:53,BATCH-3167,Warehouse A,Good,2025-10-04T21:14:53.749480
INV87325,DEP1,ITEM2003,Tire 315/80R22.5,Tires,234,50,456,2457.05,Chevron Parts,2025-06-02T16:30:06,2026-07-30T16:30:06,BATCH-5739,Warehouse A,Good,2025-10-04T21:14:53.749572
INV81640,DEP6,ITEM8972,Engine Oil 15W-40,Engine Parts,901,185,1131,58.56,Aramco Parts,2025-03-13T02:38:28,,BATCH-8315,Warehouse A,Good,2025-10-04T21:14:53.749673
INV64328,DEP6,ITEM5389,Inner Tube,Tires,280,17,379,476.68,Aftermarket Parts,2025-05-04T08:32:13,,BATCH-8945,Warehouse A,Good,2025-10-04T21:14:53.749750
INV20013,DEP3,ITEM1426,Seat Covers,Accessories,178,30,258,196.88,Chevron Parts,2025-04-21T00:11:06,2026-04-26T00:11:06,BATCH-5372,Hazardous Storage,Good,2025-10-04T21:14:53.749825
INV61816,DEP2,ITEM6526,Fuses,Electrical,163,33,431,168.47,MAN Parts,2025-02-15T12:19:09,,BATCH-0102,Cold Storage,Poor,2025-10-04T21:14:53.749894
INV42903,DEP3,ITEM5278,Battery 12V,Electrical,78,12,238,302.62,Aramco Parts,2025-06-16T17:21:07,,BATCH-0954,Warehouse B,Good,2025-10-04T21:14:53.749962
INV92735,DEP1,ITEM3367,Hydraulic Oil,Fluids,372,72,1681,79.87,BP Components,2025-03-25T20:25:13,2028-02-03T20:25:13,BATCH-9023,Cold Storage,Fair,2025-10-04T21:14:53.750031
INV19792,DEP5,ITEM6737,Valve Stems,Tires,67,35,197,37.57,Scania Parts,2025-03-01T15:31:12,,BATCH-3422,Cold Storage,Good,2025-10-04T21:14:53.750100
INV73206,DEP1,ITEM5334,Fuel Filter,Engine Parts,205,14,401,346.26,Mercedes Parts,2025-04-23T05:05:25,,BATCH-3905,Warehouse B,Good,2025-10-04T21:14:53.750168
INV12386,DEP4,ITEM6880,Inner Tube,Tires,145,37,464,282.71,Volvo Parts,2025-05-01T16:11:13,2026-11-10T16:11:13,BATCH-4159,Warehouse A,Poor,2025-10-04T21:14:53.750232
INV68411,DEP6,ITEM2077,Wiring Harness,Electrical,447,38,451,346.55,International Parts,2025-05-18T23:44:34,2027-12-23T23:44:34,BATCH-3847,Cold Storage,Fair,2025-10-04T21:14:53.750294
INV10215,DEP3,ITEM7763,Bulbs,Electrical,260,19,465,458.94,OEM Supplier,2025-04-30T13:26:00,,BATCH-3470,Hazardous Storage,Fair,2025-10-04T21:14:53.750354
INV70622,DEP2,ITEM2528,Brake Fluid,Brake System,1070,180,1434,72.59,Total Oil,2025-06-14T00:36:17,2028-04-19T00:36:17,BATCH-4482,Warehouse B,Poor,2025-10-04T21:14:53.750415
INV62715,DEP1,ITEM2701,Timing Belt,Engine Parts,354,48,398,455.77,OEM Supplier,2025-04-20T03:58:15,2026-12-09T03:58:15,BATCH-1393,Warehouse B,Good,2025-10-04T21:14:53.750476
INV99619,DEP1,ITEM5597,Wiring Harness,Electrical,278,40,304,387.43,BP Components,2025-04-30T11:08:09,,BATCH-9789,Warehouse B,Poor,2025-10-04T21:14:53.750534
INV67602,DEP6,ITEM5190,Brake Calipers,Brake System,28,12,162,268.41,Aramco Parts,2025-05-25T12:38:27,,BATCH-3246,Cold Storage,Good,2025-10-04T21:14:53.750591
INV85295,DEP2,ITEM8132,Power Steering Fluid,Fluids,534,169,1045,23.39,MAN Parts,2025-04-16T14:49:03,,BATCH-7440,Warehouse A,Fair,2025-10-04T21:14:53.750649
INV52961,DEP1,ITEM7814,Mirrors,Accessories,53,11,265,428.69,Shell Lubricants,2025-06-16T21:04:25,,BATCH-8476,Warehouse B,Good,2025-10-04T21:14:53.750712
INV72608,DEP5,ITEM7377,Floor Mats,Accessories,41,32,272,400.02,OEM Supplier,2025-03-31T22:57:17,,BATCH-7798,Hazardous Storage,Poor,2025-10-04T21:14:53.750777
INV56645,DEP1,ITEM9897,Inner Tube,Tires,234,27,436,172.29,Mercedes Parts,2025-04-17T02:24:41,2028-02-23T02:24:41,BATCH-7823,Warehouse A,Poor,2025-10-04T21:14:53.750845
INV26649,DEP4,ITEM9891,Fuel Filter,Engine Parts,272,37,304,282.74,Chevron Parts,2025-06-17T17:00:10,,BATCH-7000,Warehouse B,Good,2025-10-04T21:14:53.750905
INV56989,DEP4,ITEM5653,Tire 295/80R22.5,Tires,63,42,387,1082.0,Aramco Parts,2025-01-31T09:32:38,2027-03-30T09:32:38,BATCH-3825,Warehouse A,Poor,2025-10-04T21:14:53.750966
INV12967,DEP1,ITEM1939,Inner Tube,Tires,445,45,498,414.02,Aftermarket Parts,2025-03-26T10:54:25,2026-09-14T10:54:25,BATCH-2765,Warehouse B,Good,2025-10-04T21:14:53.751027
INV44550,DEP4,ITEM6479,First Aid Kit,Accessories,131,44,196,274.67,Local Supplier,2025-05-26T10:10:08,2026-08-06T10:10:08,BATCH-7483,Cold Storage,Fair,2025-10-04T21:14:53.751087
INV44433,DEP2,ITEM3472,Inner Tube,Tires,253,29,326,163.77,Mercedes Parts,2025-06-29T19:25:09,2027-12-08T19:25:09,BATCH-3573,Warehouse B,Poor,2025-10-04T21:14:53.751147
INV28193,DEP3,ITEM2969,Seat Covers,Accessories,110,16,162,180.66,Total Oil,2025-02-23T16:50:14,,BATCH-5873,Warehouse A,Fair,2025-10-04T21:14:53.751205
INV26692,DEP1,ITEM7889,First Aid Kit,Accessories,22,11,242,369.71,Scania Parts,2025-02-08T16:08:39,2026-04-23T16:08:39,BATCH-1282,Cold Storage,Good,2025-10-04T21:14:53.751265
INV71258,DEP1,ITEM4246,Brake Calipers,Brake System,195,13,273,170.68,Volvo Parts,2025-03-31T17:18:41,,BATCH-9179,Warehouse A,Good,2025-10-04T21:14:53.751323
INV77807,DEP5,ITEM2508,Wiring Harness,Electrical,29,29,154,450.4,Scania Parts,2025-02-09T17:14:18,,BATCH-2732,Hazardous Storage,Fair,2025-10-04T21:14:53.751386
INV91978,DEP2,ITEM1766,Grease,Fluids,100,27,208,303.84,Mercedes Parts,2025-04-25T01:11:41,,BATCH-5750,Warehouse A,Fair,2025-10-04T21:14:53.751443
INV11085,DEP6,ITEM2620,Tire 315/80R22.5,Tires,617,60,691,1222.85,Local Supplier,2025-02-13T00:16:56,2027-10-10T00:16:56,BATCH-7606,Warehouse A,Good,2025-10-04T21:14:53.751504
INV74271,DEP2,ITEM4328,Tire 315/80R22.5,Tires,420,66,608,2394.25,Iveco Parts,2025-06-24T18:22:59,2028-05-28T18:22:59,BATCH-2291,Cold Storage,Good,2025-10-04T21:14:53.751571
INV23221,DEP5,ITEM9047,Tire 295/80R22.5,Tires,437,90,512,1033.57,Shell Lubricants,2025-06-29T00:32:02,,BATCH-3047,Hazardous Storage,Good,2025-10-04T21:14:53.751630
INV70947,DEP6,ITEM1155,Air Filter,Engine Parts,139,10,149,461.29,Total Oil,2025-02-05T02:43:47,,BATCH-8417,Cold Storage,Fair,2025-10-04T21:14:53.751693
INV32938,DEP2,ITEM3791,Coolant,Fluids,40,13,435,439.96,BP Components,2025-02-02T12:35:34,2027-04-19T12:35:34,BATCH-3139,Warehouse A,Poor,2025-10-04T21:14:53.751754
INV98188,DEP2,ITEM3431,Valve Stems,Tires,90,32,178,487.45,Iveco Parts,2025-06-29T10:59:17,2027-06-06T10:59:17,BATCH-5424,Cold Storage,Fair,2025-10-04T21:14:53.751819
INV37169,DEP4,ITEM9317,Power Steering Fluid,Fluids,503,121,1752,32.6,OEM Supplier,2025-05-05T19:12:22,2026-07-04T19:12:22,BATCH-6720,Warehouse B,Good,2025-10-04T21:14:53.751881
INV59148,DEP5,ITEM5670,Coolant,Fluids,134,42,138,62.16,Mercedes Parts,2025-06-20T09:24:15,,BATCH-8491,Cold Storage,Good,2025-10-04T21:14:53.751939
INV45211,DEP2,ITEM8198,Tire 295/80R22.5,Tires,402,41,560,910.71,Local Supplier,2025-06-09T01:54:49,,BATCH-8541,Hazardous Storage,Good,2025-10-04T21:14:53.752005
INV26424,DEP1,ITEM2227,Power Steering Fluid,Fluids,287,189,960,30.88,Volvo Parts,2025-02-07T00:32:14,,BATCH-2026,Warehouse B,Good,2025-10-04T21:14:53.752063
INV46109,DEP1,ITEM3211,Wiper Blades,Accessories,110,16,168,210.89,Shell Lubricants,2025-03-18T04:44:05,,BATCH-5109,Warehouse B,Good,2025-10-04T21:14:53.752120
INV61372,DEP1,ITEM5891,Power Steering Fluid,Fluids,385,100,785,24.4,Local Supplier,2025-06-21T20:17:18,2027-10-04T20:17:18,BATCH-4681,Hazardous Storage,Poor,2025-10-04T21:14:53.752179
INV53596,DEP5,ITEM8417,Inner Tube,Tires,470,10,473,71.47,Chevron Parts,2025-02-23T12:40:38,2027-08-05T12:40:38,BATCH-5220,Warehouse A,Good,2025-10-04T21:14:53.752243
INV85176,DEP1,ITEM5628,Tire 315/80R22.5,Tires,427,86,761,1533.75,Aftermarket Parts,2025-02-22T23:10:37,,BATCH-7218,Warehouse B,Good,2025-10-04T21:14:53.752302
INV97360,DEP6,ITEM3250,Inner Tube,Tires,103,23,209,476.47,Shell Lubricants,2025-05-06T14:16:14,2027-10-14T14:16:14,BATCH-1487,Warehouse B,Good,2025-10-04T21:14:53.752362
INV15770,DEP6,ITEM2167,Starter Motor,Electrical,126,43,200,465.89,Local Supplier,2025-04-09T11:51:23,,BATCH-5610,Warehouse B,Good,2025-10-04T21:14:53.752419
INV13460,DEP2,ITEM9186,Brake Pads,Brake System,189,38,458,320.42,Aftermarket Parts,2025-05-27T22:31:56,2026-10-01T22:31:56,BATCH-4509,Cold Storage,Poor,2025-10-04T21:14:53.752478
INV50535,DEP1,ITEM1318,Battery 12V,Electrical,347,48,378,446.38,Chevron Parts,2025-05-12T21:52:41,2027-11-05T21:52:41,BATCH-1661,Hazardous Storage,Fair,2025-10-04T21:14:53.752539
INV19144,DEP6,ITEM6965,Tire 315/80R22.5,Tires,350,26,583,1231.04,Aftermarket Parts,2025-01-31T19:19:50,,BATCH-0336,Warehouse A,Fair,2025-10-04T21:14:53.752601
INV61667,DEP2,ITEM3270,Mirrors,Accessories,208,14,264,179.29,Aftermarket Parts,2025-03-18T11:12:58,2027-01-21T11:12:58,BATCH-2801,Warehouse B,Good,2025-10-04T21:14:53.752661
INV37826,DEP3,ITEM8058,Transmission Fluid,Fluids,491,59,668,24.37,BP Components,2025-05-21T01:54:19,2026-06-09T01:54:19,BATCH-3154,Hazardous Storage,Fair,2025-10-04T21:14:53.752722
INV34434,DEP2,ITEM7436,Valve Stems,Tires,165,15,496,36.11,MAN Parts,2025-06-20T04:29:42,,BATCH-3389,Warehouse B,Good,2025-10-04T21:14:53.752779
INV98085,DEP5,ITEM6885,Oil Filter,Engine Parts,458,200,1187,45.34,Chevron Parts,2025-06-12T08:11:16,2026-06-29T08:11:16,BATCH-5464,Cold Storage,Good,2025-10-04T21:14:53.752838
INV43776,DEP1,ITEM7930,Brake Fluid,Brake System,255,104,1281,39.22,BP Components,2025-06-15T20:32:47,,BATCH-1395,Cold Storage,Good,2025-10-04T21:14:53.752895
INV80640,DEP4,ITEM3703,Brake Calipers,Brake System,43,13,331,153.51,Scania Parts,2025-03-18T16:10:06,2027-09-24T16:10:06,BATCH-0815,Warehouse B,Good,2025-10-04T21:14:53.752961
INV55985,DEP1,ITEM4022,Hydraulic Oil,Fluids,1073,51,1686,24.97,Volvo Parts,2025-04-15T21:52:33,2028-02-15T21:52:33,BATCH-0707,Hazardous Storage,Fair,2025-10-04T21:14:53.753021
INV74519,DEP6,ITEM6436,Bulbs,Electrical,175,13,252,497.73,Mercedes Parts,2025-05-24T20:13:23,,BATCH-7430,Warehouse B,Good,2025-10-04T21:14:53.753079
INV80574,DEP5,ITEM4874,Seat Covers,Accessories,78,39,155,224.16,Scania Parts,2025-04-23T13:31:23,,BATCH-9380,Hazardous Storage,Poor,2025-10-04T21:14:53.753135
INV15365,DEP6,ITEM8603,Tire 385/65R22.5,Tires,180,67,323,1241.92,Volvo Parts,2025-06-27T18:46:33,2026-10-01T18:46:33,BATCH-8387,Cold Storage,Poor,2025-10-04T21:14:53.753200
INV58926,DEP4,ITEM8215,First Aid Kit,Accessories,305,23,461,351.05,Local Supplier,2025-03-27T12:39:45,,BATCH-0935,Warehouse A,Good,2025-10-04T21:14:53.753259
INV72798,DEP2,ITEM1978,Brake Discs,Brake System,293,45,311,392.6,Total Oil,2025-03-25T12:26:17,2026-10-24T12:26:17,BATCH-2747,Warehouse A,Fair,2025-10-04T21:14:53.753319
INV28976,DEP3,ITEM1201,Transmission Fluid,Fluids,375,84,556,62.61,Volvo Parts,2025-06-07T00:24:38,,BATCH-5159,Cold Storage,Good,2025-10-04T21:14:53.753378
INV16609,DEP5,ITEM6221,Brake Lines,Brake System,157,16,363,341.25,Scania Parts,2025-04-06T15:14:21,,BATCH-2512,Warehouse B,Good,2025-10-04T21:14:53.753435
INV11054,DEP5,ITEM2226,Spark Plugs,Engine Parts,478,26,480,157.31,International Parts,2025-05-28T14:02:18,2027-09-17T14:02:18,BATCH-4710,Cold Storage,Good,2025-10-04T21:14:53.753493
INV33356,DEP4,ITEM8720,Power Steering Fluid,Fluids,1802,78,1892,63.95,Total Oil,2025-04-06T03:33:35,2028-01-28T03:33:35,BATCH-6453,Cold Storage,Good,2025-10-04T21:14:53.753554
INV55006,DEP1,ITEM6409,Floor Mats,Accessories,58,38,103,186.88,Chevron Parts,2025-03-09T16:35:58,2028-02-12T16:35:58,BATCH-8190,Warehouse A,Good,2025-10-04T21:14:53.753620
INV29942,DEP6,ITEM2755,Brake Calipers,Brake System,182,25,192,218.39,Aramco Parts,2025-02-04T22:25:45,,BATCH-3719,Warehouse A,Poor,2025-10-04T21:14:53.753679
INV21163,DEP4,ITEM2699,Transmission Fluid,Fluids,288,105,950,57.04,Shell Lubricants,2025-04-03T19:43:23,,BATCH-0483,Hazardous Storage,Poor,2025-10-04T21:14:53.753736
INV33284,DEP1,ITEM4392,Wiper Blades,Accessories,83,14,135,57.11,International Parts,2025-03-02T05:30:25,2028-01-15T05:30:25,BATCH-5050,Cold Storage,Good,2025-10-04T21:14:53.753801
INV50042,DEP5,ITEM2433,Grease,Fluids,182,11,311,81.89,Aramco Parts,2025-05-30T13:35:14,,BATCH-5111,Cold Storage,Good,2025-10-04T21:14:53.753859
INV28296,DEP6,ITEM4334,Brake Pads,Brake System,391,27,453,479.6,Iveco Parts,2025-03-20T12:41:47,2027-05-16T12:41:47,BATCH-8712,Warehouse A,Poor,2025-10-04T21:14:53.753918
INV45824,DEP1,ITEM9585,Engine Oil 15W-40,Engine Parts,604,113,1213,36.2,Total Oil,2025-03-15T03:20:59,,BATCH-1510,Hazardous Storage,Good,2025-10-04T21:14:53.753982
INV14886,DEP6,ITEM9634,Wiring Harness,Electrical,96,25,400,113.66,Chevron Parts,2025-04-07T22:51:27,,BATCH-6310,Cold Storage,Good,2025-10-04T21:14:53.754040
INV45804,DEP4,ITEM6453,Fuses,Electrical,209,23,259,310.05,Total Oil,2025-06-11T23:55:58,,BATCH-3429,Cold Storage,Good,2025-10-04T21:14:53.754102
INV15539,DEP4,ITEM9308,Brake Discs,Brake System,347,36,359,53.09,Chevron Parts,2025-05-04T18:55:17,,BATCH-1389,Warehouse B,Good,2025-10-04T21:14:53.754158
INV36033,DEP3,ITEM3159,Oil Filter,Engine Parts,1967,56,1984,67.33,Aramco Parts,2025-04-15T08:16:15,,BATCH-5377,Hazardous Storage,Good,2025-10-04T21:14:53.754215
INV10001,DEP3,ITEM9668,First Aid Kit,Accessories,352,17,367,152.23,Scania Parts,2025-04-09T00:57:55,2027-02-26T00:57:55,BATCH-1784,Hazardous Storage,Good,2025-10-04T21:14:53.754281
INV96075,DEP5,ITEM5133,Tire 315/80R22.5,Tires,566,76,699,1687.36,OEM Supplier,2025-04-28T08:41:34,2026-09-21T08:41:34,BATCH-6673,Hazardous Storage,Good,2025-10-04T21:14:53.754350
INV39075,DEP3,ITEM1175,Tire 315/80R22.5,Tires,714,95,796,1648.78,OEM Supplier,2025-05-05T07:13:43,2028-03-26T07:13:43,BATCH-9213,Warehouse A,Poor,2025-10-04T21:14:53.754418
INV62462,DEP2,ITEM1732,Mirrors,Accessories,439,34,446,306.53,International Parts,2025-02-24T15:50:03,,BATCH-9760,Cold Storage,Good,2025-10-04T21:14:53.754477
INV51695,DEP3,ITEM2824,Spark Plugs,Engine Parts,292,24,313,240.06,Iveco Parts,2025-02-18T09:48:22,,BATCH-4930,Cold Storage,Fair,2025-10-04T21:14:53.754535
INV48686,DEP4,ITEM4694,Valve Stems,Tires,53,48,276,499.12,International Parts,2025-06-25T10:15:35,,BATCH-3469,Cold Storage,Good,2025-10-04T21:14:53.754592
INV90275,DEP2,ITEM9752,Transmission Fluid,Fluids,968,190,1580,63.5,Mercedes Parts,2025-04-22T14:30:36,,BATCH-4770,Cold Storage,Poor,2025-10-04T21:14:53.754653
INV95999,DEP3,ITEM7521,Brake Fluid,Brake System,1011,140,1577,57.2,OEM Supplier,2025-02-09T15:54:16,2026-03-24T15:54:16,BATCH-4487,Warehouse B,Good,2025-10-04T21:14:53.754713
INV28219,DEP3,ITEM2773,Brake Pads,Brake System,67,15,143,302.06,Total Oil,2025-03-16T01:03:27,2026-09-23T01:03:27,BATCH-4184,Warehouse A,Good,2025-10-04T21:14:53.754781
INV70157,DEP3,ITEM5640,Seat Covers,Accessories,324,22,483,35.44,Total Oil,2025-06-24T16:49:25,2026-12-14T16:49:25,BATCH-8155,Warehouse B,Poor,2025-10-04T21:14:53.754842
INV71004,DEP2,ITEM6331,Starter Motor,Electrical,177,15,339,404.33,Aftermarket Parts,2025-04-26T04:40:44,,BATCH-5597,Warehouse A,Good,2025-10-04T21:14:53.754920
INV46939,DEP5,ITEM4756,Transmission Fluid,Fluids,479,192,828,47.08,Chevron Parts,2025-05-07T06:30:35,,BATCH-0702,Warehouse B,Good,2025-10-04T21:14:53.754997
INV74096,DEP2,ITEM2487,Alternator,Electrical,157,50,333,336.63,Chevron Parts,2025-06-23T20:03:05,2027-04-27T20:03:05,BATCH-4415,Warehouse B,Poor,2025-10-04T21:14:53.755066
INV92336,DEP5,ITEM4283,Air Filter,Engine Parts,67,18,338,423.68,Mercedes Parts,2025-02-25T03:06:26,2026-11-04T03:06:26,BATCH-0130,Cold Storage,Good,2025-10-04T21:14:53.755136
INV78389,DEP2,ITEM1366,Oil Filter,Engine Parts,513,128,1442,76.42,Aftermarket Parts,2025-05-25T02:02:08,,BATCH-7474,Warehouse B,Good,2025-10-04T21:14:53.755250
INV50917,DEP4,ITEM4607,Wiring Harness,Electrical,57,43,110,32.99,OEM Supplier,2025-05-15T10:23:35,,BATCH-6025,Hazardous Storage,Fair,2025-10-04T21:14:53.755319
INV69301,DEP5,ITEM4568,Seat Covers,Accessories,204,35,351,440.93,OEM Supplier,2025-05-19T17:43:39,2028-02-17T17:43:39,BATCH-9891,Warehouse A,Good,2025-10-04T21:14:53.755387
INV16490,DEP3,ITEM5218,Engine Oil 15W-40,Engine Parts,532,185,1290,54.01,Total Oil,2025-04-24T19:13:13,2027-01-11T19:13:13,BATCH-1912,Hazardous Storage,Fair,2025-10-04T21:14:53.755456
INV98425,DEP4,ITEM9951,Valve Stems,Tires,25,16,277,181.13,MAN Parts,2025-03-03T11:48:22,,BATCH-8718,Cold Storage,Fair,2025-10-04T21:14:53.755524
INV32560,DEP6,ITEM4546,Alternator,Electrical,42,21,454,203.18,Total Oil,2025-05-24T17:48:05,,BATCH-0500,Warehouse B,Good,2025-10-04T21:14:53.755589
INV68478,DEP5,ITEM2711,Coolant,Fluids,208,50,451,435.08,Chevron Parts,2025-02-28T16:27:22,,BATCH-2397,Cold Storage,Good,2025-10-04T21:14:53.755654
INV32843,DEP6,ITEM8279,Bulbs,Electrical,55,29,199,464.33,Mercedes Parts,2025-03-25T05:22:27,2026-07-13T05:22:27,BATCH-1117,Warehouse A,Fair,2025-10-04T21:14:53.755722
INV17052,DEP1,ITEM1847,Oil Filter,Engine Parts,510,197,1231,69.53,Volvo Parts,2025-04-24T02:43:04,,BATCH-4293,Hazardous Storage,Good,2025-10-04T21:14:53.755793
INV58561,DEP5,ITEM5377,Valve Stems,Tires,30,25,124,356.65,Mercedes Parts,2025-02-27T00:44:07,2026-12-01T00:44:07,BATCH-7939,Warehouse A,Good,2025-10-04T21:14:53.755853
INV68670,DEP5,ITEM2419,Transmission Fluid,Fluids,77,77,1125,28.18,BP Components,2025-06-09T23:53:52,,BATCH-8109,Warehouse A,Good,2025-10-04T21:14:53.755913
INV74856,DEP2,ITEM7097,Floor Mats,Accessories,217,33,452,476.45,International Parts,2025-06-12T16:04:27,,BATCH-6796,Warehouse A,Good,2025-10-04T21:14:53.755980
INV23980,DEP2,ITEM2852,Coolant,Fluids,43,16,233,375.86,Aftermarket Parts,2025-04-22T08:34:59,,BATCH-3122,Warehouse A,Fair,2025-10-04T21:14:53.756039
INV33445,DEP5,ITEM5137,Tool Kit,Accessories,280,16,312,175.45,OEM Supplier,2025-05-02T17:33:28,,BATCH-1732,Hazardous Storage,Good,2025-10-04T21:14:53.756096
INV71764,DEP5,ITEM1690,Hydraulic Oil,Fluids,1229,121,1927,55.86,Iveco Parts,2025-02-25T21:46:34,,BATCH-4211,Cold Storage,Fair,2025-10-04T21:14:53.756152
INV93175,DEP3,ITEM7519,Spark Plugs,Engine Parts,269,15,306,114.45,International Parts,2025-06-27T06:13:13,2028-06-22T06:13:13,BATCH-2907,Cold Storage,Good,2025-10-04T21:14:53.756212
INV67874,DEP1,ITEM8894,Brake Calipers,Brake System,332,26,378,383.24,Mercedes Parts,2025-02-20T12:59:32,2027-01-04T12:59:32,BATCH-0365,Cold Storage,Poor,2025-10-04T21:14:53.756274
INV54652,DEP5,ITEM7519,Valve Stems,Tires,83,50,201,457.35,OEM Supplier,2025-03-14T06:32:01,2026-10-14T06:32:01,BATCH-9746,Warehouse B,Good,2025-10-04T21:14:53.756334
INV34417,DEP4,ITEM2302,Seat Covers,Accessories,216,28,341,348.8,Scania Parts,2025-02-23T11:30:40,2027-07-29T11:30:40,BATCH-0286,Hazardous Storage,Poor,2025-10-04T21:14:53.756401
INV86171,DEP4,ITEM6279,Brake Fluid,Brake System,643,106,776,17.1,Volvo Parts,2025-04-30T21:15:57,2026-10-17T21:15:57,BATCH-9125,Hazardous Storage,Good,2025-10-04T21:14:53.756462
INV38749,DEP3,ITEM6195,Mirrors,Accessories,138,27,385,215.28,Total Oil,2025-05-26T16:09:32,,BATCH-2616,Warehouse B,Good,2025-10-04T21:14:53.756519
INV79324,DEP3,ITEM3880,Brake Discs,Brake System,356,41,356,44.11,Chevron Parts,2025-02-26T11:23:36,2026-12-26T11:23:36,BATCH-5164,Warehouse B,Poor,2025-10-04T21:14:53.756578
INV67729,DEP3,ITEM5750,Battery 12V,Electrical,41,32,203,768.67,Total Oil,2025-04-25T01:02:26,2028-03-06T01:02:26,BATCH-7289,Cold Storage,Good,2025-10-04T21:14:53.756643
INV30092,DEP2,ITEM6709,Timing Belt,Engine Parts,306,19,402,385.09,Mercedes Parts,2025-04-13T10:11:30,2026-11-20T10:11:30,BATCH-3586,Warehouse B,Good,2025-10-04T21:14:53.756705
INV79968,DEP2,ITEM1568,Fuses,Electrical,260,31,312,227.47,OEM Supplier,2025-05-26T21:25:57,,BATCH-1260,Cold Storage,Fair,2025-10-04T21:14:53.756762
INV49084,DEP2,ITEM6588,Tire 295/80R22.5,Tires,182,88,406,1569.04,Aramco Parts,2025-02-15T08:12:58,,BATCH-8204,Cold Storage,Good,2025-10-04T21:14:53.756820
INV86207,DEP5,ITEM2752,Grease,Fluids,116,26,187,79.57,Chevron Parts,2025-03-04T01:16:20,2026-09-25T01:16:20,BATCH-4556,Hazardous Storage,Good,2025-10-04T21:14:53.756880
INV63503,DEP6,ITEM4517,Wiring Harness,Electrical,91,50,151,355.32,MAN Parts,2025-05-23T10:07:16,,BATCH-6609,Cold Storage,Good,2025-10-04T21:14:53.756938
INV22289,DEP2,ITEM4249,Brake Calipers,Brake System,401,16,463,48.74,Aramco Parts,2025-02-11T09:33:37,,BATCH-8578,Cold Storage,Poor,2025-10-04T21:14:53.757002
INV56720,DEP3,ITEM9563,Tire 385/65R22.5,Tires,252,64,749,888.74,Scania Parts,2025-04-30T02:17:30,,BATCH-1281,Warehouse A,Poor,2025-10-04T21:14:53.757059
INV57201,DEP2,ITEM4772,Tire 385/65R22.5,Tires,102,60,277,1090.38,MAN Parts,2025-06-28T17:45:46,2027-10-04T17:45:46,BATCH-8258,Warehouse B,Fair,2025-10-04T21:14:53.757118
INV98798,DEP1,ITEM4071,Tire 385/65R22.5,Tires,152,74,280,988.47,Aftermarket Parts,2025-05-04T17:26:56,,BATCH-1980,Cold Storage,Good,2025-10-04T21:14:53.757180
INV45067,DEP5,ITEM2485,Tire 315/80R22.5,Tires,223,59,291,1986.37,International Parts,2025-05-10T15:15:19,,BATCH-1267,Hazardous Storage,Good,2025-10-04T21:14:53.757238
INV75562,DEP2,ITEM9170,Fuel Filter,Engine Parts,137,45,313,292.1,Volvo Parts,2025-05-07T02:45:11,,BATCH-3022,Warehouse B,Good,2025-10-04T21:14:53.757294
INV86708,DEP3,ITEM2630,First Aid Kit,Accessories,49,18,130,136.61,OEM Supplier,2025-05-04T03:38:43,,BATCH-3574,Cold Storage,Good,2025-10-04T21:14:53.757357
INV10528,DEP3,ITEM4167,Bulbs,Electrical,56,13,176,357.31,International Parts,2025-05-09T20:32:34,2028-01-20T20:32:34,BATCH-3277,Warehouse B,Fair,2025-10-04T21:14:53.757417
INV35253,DEP1,ITEM6512,Oil Filter,Engine Parts,1132,197,1261,51.18,Local Supplier,2025-06-09T11:12:29,,BATCH-7121,Warehouse A,Fair,2025-10-04T21:14:53.757475
INV30607,DEP2,ITEM3965,Seat Covers,Accessories,266,28,374,337.81,International Parts,2025-02-06T15:48:37,2026-12-31T15:48:37,BATCH-9301,Hazardous Storage,Poor,2025-10-04T21:14:53.757534
INV99006,DEP5,ITEM9490,Fuses,Electrical,222,42,232,114.29,Chevron Parts,2025-05-19T10:57:27,2028-05-13T10:57:27,BATCH-5480,Warehouse B,Poor,2025-10-04T21:14:53.757600
